3000	16	592
1	1	0	153	154	3	C
2	1	0	161	161	4	C
3	1	1	155	183	1	C
4	1	1	165	196	4	A
5	1	1	156	190	3	C
6	1	3	158	181	3	A
7	1	3	170	182	1	C
8	1	4	156	151	2	B
9	1	4	194	167	2	C
10	1	4	157	171	1	C
11	1	5	162	181	1	D
12	1	5	184	170	1	A
13	1	5	175	188	3	D
14	1	6	176	181	3	B
15	1	7	195	190	1	A
16	1	7	162	196	2	D
17	1	7	153	171	3	B
18	1	7	182	198	1	D
19	1	8	156	174	2	B
20	1	8	182	169	1	C
21	1	8	166	168	1	B
22	1	8	154	171	2	A
23	1	8	160	187	2	D
24	1	9	179	156	4	D
25	1	9	166	159	4	C
26	1	9	197	172	3	D
27	1	10	155	163	4	B
28	1	10	183	162	4	D
29	1	10	194	156	1	D
30	1	10	153	176	3	A
31	1	11	195	190	2	C
32	1	11	152	163	4	C
33	1	11	166	185	1	C
34	2	11	194	199	3	A
35	2	12	186	155	1	A
36	1	13	155	157	4	C
37	1	13	173	174	3	A
38	1	13	194	155	3	D
39	1	13	157	181	1	B
40	1	13	158	181	3	D
41	2	14	189	175	1	A
42	2	14	173	190	1	A
43	1	14	153	170	1	A
44	1	14	175	191	1	C
45	1	15	178	193	2	A
46	2	15	182	193	3	B
47	2	15	163	169	1	A
48	1	15	200	200	2	D
49	1	15	154	165	4	D
50	1	15	182	185	3	D
51	2	15	160	162	3	A
52	2	16	178	175	3	C
53	1	16	199	155	1	C
54	1	16	164	196	2	A
55	2	16	194	162	3	D
56	1	16	181	173	2	C
57	1	16	166	167	4	D
58	1	17	169	170	2	A
59	2	17	179	181	2	A
60	1	17	162	187	3	B
61	2	17	164	184	1	C
62	1	17	186	198	2	D
63	1	17	196	175	4	B
64	2	18	167	176	2	A
65	2	18	158	157	3	A
66	1	18	154	159	2	B
67	1	18	180	174	4	B
68	1	18	186	193	3	C
69	1	18	155	200	1	B
70	1	19	162	166	2	A
71	1	19	163	186	4	A
72	1	19	172	174	1	B
73	1	19	198	195	2	D
74	1	19	187	198	1	A
75	2	19	193	186	3	D
76	1	19	159	161	2	B
77	1	20	159	172	2	C
78	1	20	181	158	2	C
79	1	20	169	153	3	B
80	1	20	194	180	1	B
81	1	21	156	175	1	C
82	1	21	154	158	4	C
83	1	21	189	165	2	B
84	1	21	185	152	1	C
85	1	21	196	153	2	D
86	1	21	189	195	3	B
87	1	21	155	170	3	B
88	1	22	170	198	1	D
89	1	22	152	168	1	B
90	1	22	152	160	2	C
91	1	22	177	166	4	B
92	1	22	175	163	4	B
93	1	23	172	164	1	C
94	1	23	156	190	2	C
95	2	23	165	165	4	B
96	2	23	154	151	4	A
97	1	23	168	180	1	D
98	2	23	177	189	3	D
99	2	24	163	168	2	D
100	2	24	165	164	1	D
101	1	25	173	153	4	D
102	2	26	176	173	2	D
103	1	26	164	169	4	C
104	1	26	175	151	3	C
105	1	26	168	166	2	D
106	2	26	151	162	3	B
107	1	26	174	157	1	A
108	2	27	188	173	4	A
109	1	28	152	181	4	A
110	1	28	165	168	3	C
111	2	28	163	198	3	A
112	2	28	161	185	3	B
113	2	28	170	186	3	B
114	1	29	167	171	4	D
115	1	30	189	160	1	C
116	1	30	158	167	2	B
117	2	30	154	184	1	C
118	2	30	171	181	4	C
119	1	30	162	172	3	B
120	1	30	157	181	1	D
121	1	31	159	199	1	A
122	1	31	183	199	3	C
123	1	31	175	193	4	A
124	1	31	151	170	3	B
125	1	31	156	173	4	D
126	2	31	161	192	1	B
127	1	31	184	180	1	C
128	1	31	182	182	4	C
129	1	31	162	175	4	B
130	1	31	186	168	4	B
131	1	32	200	156	3	C
132	1	32	189	161	3	A
133	2	32	188	156	4	C
134	1	32	183	186	2	C
135	1	32	159	177	3	A
136	1	32	197	169	2	B
137	1	33	156	199	4	C
138	2	33	164	161	1	A
139	1	33	174	171	3	A
140	1	33	190	198	1	D
141	1	33	163	189	2	A
142	1	34	156	161	2	C
143	1	34	187	159	4	B
144	1	34	189	197	3	B
145	1	34	188	171	1	A
146	1	34	173	162	3	D
147	1	34	196	157	2	D
148	1	35	188	165	3	B
149	2	35	172	197	1	C
