4500	17	771
1	1	0	198	159	3	B
2	1	0	164	159	2	B
3	1	0	158	189	2	A
4	1	0	163	181	1	D
5	1	1	187	152	1	C
6	2	1	192	161	1	C
7	1	1	186	178	2	C
8	1	1	169	166	3	B
9	1	1	160	195	2	C
10	2	1	171	196	4	C
11	1	1	185	197	2	D
12	2	2	160	179	2	C
13	1	2	154	196	1	B
14	1	2	177	193	1	D
15	1	2	151	197	2	A
16	1	2	151	173	4	C
17	2	2	178	173	4	B
18	2	2	178	198	3	D
19	1	2	195	188	2	A
20	2	2	157	185	1	D
21	1	3	172	181	3	D
22	2	3	153	196	4	D
23	2	3	194	181	3	B
24	1	3	168	182	1	B
25	1	4	187	161	1	A
26	1	4	198	191	2	B
27	1	4	153	160	2	A
28	1	5	194	198	4	C
29	1	5	191	193	3	C
30	1	5	198	157	4	D
31	2	6	172	173	3	A
32	1	6	176	165	2	D
33	1	6	198	188	2	D
34	1	6	197	176	4	C
35	2	6	192	178	2	A
36	1	7	198	157	4	B
37	1	7	161	172	1	C
38	1	7	196	192	4	B
39	1	7	179	171	3	A
40	1	8	183	183	4	C
41	1	8	154	184	2	D
42	1	8	176	193	1	C
43	1	8	157	152	4	B
44	2	9	167	153	4	A
45	1	9	167	168	3	B
46	2	9	179	195	4	D
47	1	9	193	161	3	C
48	1	9	156	154	2	D
49	2	9	187	188	4	A
50	2	10	152	179	4	D
51	2	10	189	165	3	A
52	1	10	182	187	3	C
53	1	10	154	180	3	C
54	2	10	166	170	2	D
55	1	10	182	156	3	A
56	1	11	157	166	1	D
57	1	11	161	189	1	D
58	1	11	197	185	3	B
59	1	12	191	188	2	B
60	1	12	198	168	1	A
61	1	12	194	198	3	A
62	1	13	159	166	3	A
63	1	13	192	175	2	C
64	2	13	190	156	1	C
65	1	14	158	196	2	B
66	2	14	200	194	2	D
67	2	14	179	172	3	B
68	1	14	166	192	2	B
69	1	14	180	161	3	C
70	1	14	154	178	4	D
71	1	14	182	183	2	A
72	1	15	176	184	2	C
73	2	15	152	189	2	C
74	1	15	193	180	1	C
75	1	15	189	193	1	A
76	2	16	200	199	4	C
77	1	16	187	174	2	B
78	1	16	151	170	2	C
79	1	17	161	155	1	C
80	2	17	194	152	3	B
81	1	17	186	193	2	D
82	1	18	155	169	1	A
83	2	18	153	187	3	C
84	1	18	154	160	4	B
85	1	18	161	178	1	A
86	1	18	171	180	3	D
87	1	19	158	165	3	C
88	1	19	152	182	2	C
89	2	19	190	157	3	A
90	1	19	166	153	4	B
91	1	20	190	165	2	A
92	1	21	162	196	4	C
93	1	21	163	200	2	C
94	2	21	172	171	2	C
95	2	21	197	200	1	C
96	1	22	180	199	2	C
97	1	22	160	151	4	B
98	1	22	151	192	1	A
99	1	22	176	160	2	B
100	1	23	182	178	4	C
101	1	23	174	156	3	A
102	2	23	197	177	3	A
103	1	23	170	165	3	D
104	1	24	178	157	4	A
105	2	24	172	175	4	A
106	1	24	188	179	4	B
107	1	25	168	165	1	D
108	2	25	154	169	4	A
109	1	25	196	176	1	C
110	1	25	159	166	4	A
